Season,DayNum,WName,WTeamID,WScore,LName,LTeamID,LScore,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2018,139,Purdue,1345,76,Butler,1139,73,0,26,52,11,24,13,18,11,19,12,10,3,3,15,27,55,6,20,13,14,9,19,12,8,5,3,20
2018,139,Syracuse,1393,55,Michigan St,1277,53,0,15,42,1,8,24,31,7,23,3,12,5,6,20,17,66,8,37,11,16,29,22,11,14,4,2,22
2018,139,Texas A&M,1401,86,North Carolina,1314,65,0,31,60,10,24,14,21,7,43,17,14,5,8,13,26,78,6,31,7,7,9,27,17,6,7,0,20
2018,139,West Virginia,1452,94,Marshall,1267,71,0,33,66,12,25,16,18,15,25,19,16,9,4,22,22,56,12,26,15,21,10,14,18,18,8,3,16
2018,143,Florida St,1199,75,Gonzaga,1211,60,0,27,58,6,20,15,22,10,30,19,13,8,9,22,20,59,5,20,15,24,14,28,7,13,5,2,16
2018,143,Kansas St,1243,61,Kentucky,1246,58,0,19,54,9,22,14,22,11,18,12,10,11,2,30,16,42,3,12,23,37,11,27,6,15,5,3,21
2018,143,Loyola-Chicago,1260,69,Nevada,1305,68,0,29,52,5,13,6,8,6,26,15,16,6,1,13,24,58,7,27,13,14,7,17,8,10,10,5,13
2018,143,Michigan,1276,99,Texas A&M,1401,72,0,39,63,14,24,7,8,4,24,21,7,12,0,15,32,67,3,15,5,10,12,21,13,14,4,4,12
2018,144,Duke,1181,69,Syracuse,1393,65,0,22,56,5,26,20,28,16,17,13,7,8,2,16,25,51,4,13,11,17,14,23,12,16,3,1,19
2018,144,Kansas,1242,80,Clemson,1155,76,0,28,60,10,22,14,22,12,26,14,13,4,5,22,28,65,6,20,14,19,14,25,11,12,6,4,18
2018,144,Texas Tech,1403,78,Purdue,1345,65,0,28,59,5,17,17,18,11,23,15,11,5,5,12,26,58,7,18,6,6,9,21,8,17,5,2,19
2018,144,Villanova,1437,90,West Virginia,1452,78,0,27,54,13,24,23,27,7,29,16,16,5,5,20,27,70,7,28,17,23,16,23,12,12,10,5,28
2018,145,Loyola-Chicago,1260,78,Kansas St,1243,62,0,27,47,9,18,15,18,4,32,17,15,2,2,15,23,66,6,26,10,12,11,17,9,6,7,2,19
2018,145,Michigan,1276,58,Florida St,1199,54,0,19,49,4,22,16,24,9,25,8,11,6,4,16,16,51,4,17,18,20,10,26,6,15,6,7,23
2018,146,Kansas,1242,85,Duke,1181,81,1,30,69,13,36,12,15,17,30,20,18,5,3,14,30,70,7,29,14,18,10,22,13,11,9,3,16
2018,146,Villanova,1437,71,Texas Tech,1403,59,0,19,57,4,24,29,35,20,31,7,12,6,4,17,20,60,5,20,14,18,11,22,7,9,4,1,23
2018,152,Michigan,1276,69,Loyola-Chicago,1260,57,0,25,59,7,28,12,18,11,25,8,11,10,2,11,22,51,1,10,12,14,6,26,6,17,5,1,17
2018,152,Villanova,1437,95,Kansas,1242,79,0,36,65,18,40,5,7,7,26,20,10,3,5,14,28,62,7,21,16,20,10,23,8,9,5,1,12
2018,154,Villanova,1437,79,Michigan,1276,62,0,27,57,10,27,15,20,12,26,7,12,5,3,18,24,55,3,23,11,18,6,21,6,10,6,1,20
2019,134,Belmont,1125,81,Temple,1396,70,0,28,53,9,23,16,21,3,30,15,11,6,4,12,28,71,7,22,7,13,15,24,13,11,7,1,22
2019,134,F Dickinson,1192,82,Prairie View,1341,76,0,30,55,9,21,13,19,13,27,12,17,1,8,10,28,64,15,28,5,7,10,17,17,12,9,1,19
2019,135,Arizona St,1113,74,St John's,1385,65,0,22,49,5,12,25,33,6,36,12,21,5,2,18,22,69,8,31,13,23,16,27,9,16,11,1,22
2019,135,N Dakota St,1295,78,NC Central,1300,74,0,25,52,9,20,19,24,8,21,12,6,0,3,14,24,57,9,21,17,21,15,23,17,9,0,2,20
2019,136,Auburn,1120,78,New Mexico St,1308,77,0,26,57,12,31,14,21,6,18,13,10,9,2,24,25,51,7,25,20,27,11,28,14,16,6,2,19
2019,136,Baylor,1124,78,Syracuse,1393,69,0,28,52,16,34,6,9,9,22,20,12,7,4,17,21,51,12,29,15,18,11,17,12,13,5,4,14
2019,136,Florida,1196,70,Nevada,1305,61,0,24,53,5,18,17,22,10,21,10,11,8,5,19,19,55,5,24,18,25,19,21,4,14,7,5,21
2019,136,Florida St,1199,76,Vermont,1436,69,0,21,55,3,12,31,37,12,27,6,7,9,4,18,23,53,16,32,7,13,7,26,9,16,2,3,27
2019,136,Gonzaga,1211,87,F Dickinson,1192,49,0,34,64,9,21,10,16,15,32,22,11,9,6,20,15,50,6,21,13,23,10,20,8,17,7,4,14
2019,136,Kansas,1242,87,Northeastern,1318,53,0,34,61,8,22,11,12,10,35,12,12,6,4,19,16,57,6,28,15,20,9,18,7,10,8,3,12
2019,136,Kentucky,1246,79,Abilene Chr,1101,44,0,30,56,4,14,15,19,14,30,10,12,5,1,18,17,53,5,23,5,10,3,14,9,10,9,3,16
2019,136,LSU,1261,79,Yale,1463,74,0,28,61,4,17,19,28,12,34,12,11,7,6,11,27,72,8,37,12,15,12,26,8,9,5,5,16
2019,136,Maryland,1268,79,Belmont,1125,77,0,30,69,6,22,13,20,15,26,12,5,3,4,18,27,65,9,28,14,20,10,27,14,5,2,4,16
2019,136,Michigan,1276,74,Montana,1285,55,0,25,51,5,17,19,24,6,33,15,12,6,1,14,20,60,6,24,9,13,8,22,10,10,8,3,19
2019,136,Michigan St,1277,76,Bradley,1133,65,0,23,54,5,19,25,26,8,28,9,9,3,5,18,22,52,9,21,12,18,3,23,12,10,3,3,22
2019,136,Minnesota,1278,86,Louisville,1257,76,0,29,58,11,27,17,26,11,24,10,5,2,3,15,26,59,9,26,15,17,9,26,16,5,2,0,22
2019,136,Murray St,1293,83,Marquette,1266,64,0,30,56,9,18,14,24,8,34,23,12,6,5,14,24,74,8,31,8,12,19,25,6,12,9,5,20
2019,136,Purdue,1345,61,Old Dominion,1330,48,0,20,53,9,30,12,18,9,36,12,11,4,2,12,18,67,6,25,6,6,13,28,4,9,7,5,20
2019,136,Villanova,1437,61,St Mary's CA,1388,57,0,24,49,8,20,5,9,5,24,11,7,3,3,7,23,55,8,22,3,6,10,23,9,8,3,3,13
2019,136,Wofford,1459,84,Seton Hall,1371,68,0,26,54,13,28,19,23,6,20,11,9,3,4,14,25,62,9,27,9,15,11,21,12,13,4,3,19
2019,137,Buffalo,1138,91,Arizona St,1113,74,0,31,60,10,27,19,26,13,29,15,15,7,1,20,26,60,3,22,19,20,6,20,12,11,9,4,22
2019,137,Duke,1181,85,N Dakota St,1295,62,0,33,65,8,19,11,17,8,30,14,6,6,7,14,21,58,8,29,12,14,6,28,7,13,1,2,17
2019,137,Houston,1222,84,Georgia St,1209,55,0,33,64,8,29,10,13,13,38,22,11,3,5,14,18,60,6,23,13,17,7,20,5,7,6,1,11
2019,137,Iowa,1234,79,Cincinnati,1153,72,0,29,53,11,22,10,16,7,26,15,14,1,1,15,28,65,6,27,10,14,12,20,9,7,4,2,18
2019,137,Liberty,1251,80,Mississippi St,1280,76,0,24,52,12,25,20,25,7,21,16,10,4,1,15,25,52,8,22,18,23,8,24,11,12,7,8,22
2019,137,North Carolina,1314,88,Iona,1233,73,0,35,75,7,22,11,15,20,32,16,12,3,0,16,22,55,15,41,14,15,2,24,11,12,6,1,14
2019,137,Ohio St,1326,62,Iowa St,1235,59,0,23,58,5,20,11,14,12,26,12,11,7,2,12,23,53,6,22,7,10,6,25,9,12,9,2,15
2019,137,Oklahoma,1328,95,Mississippi,1279,72,0,34,59,6,13,21,26,6,25,15,4,10,2,13,29,62,11,31,3,4,8,22,16,11,1,2,24
2019,137,Oregon,1332,72,Wisconsin,1458,54,0,28,51,7,15,9,11,6,28,12,12,6,5,14,20,60,6,30,8,13,16,19,9,13,8,1,15
2019,137,Tennessee,1397,77,Colgate,1159,70,0,30,64,9,26,8,11,12,23,13,8,7,5,12,25,56,15,29,5,6,8,23,10,13,3,1,15
2019,137,Texas Tech,1403,72,N Kentucky,1297,57,0,28,53,6,17,10,17,2,29,18,11,7,8,9,23,62,5,22,6,8,12,27,11,17,6,3,17
2019,137,UC Irvine,1414,70,Kansas St,1243,64,0,22,50,9,23,17,19,8,25,10,14,9,1,13,22,59,8,27,12,15,13,21,10,13,5,1,18
2019,137,UCF,1416,73,VCU,1433,58,0,28,57,9,14,8,11,10,32,12,15,6,6,14,19,61,6,26,14,17,13,21,6,12,8,3,16
2019,137,Virginia,1438,71,Gardner Webb,1205,56,0,28,54,7,23,8,13,12,23,12,15,10,3,9,22,50,9,23,3,4,5,16,10,16,5,2,16
2019,137,Virginia Tech,1439,66,St Louis,1387,52,0,20,48,4,10,22,27,5,24,10,11,9,0,14,19,52,4,23,10,16,11,25,6,18,6,4,23
2019,137,Washington,1449,78,Utah St,1429,61,0,25,51,10,17,18,21,7,22,14,15,10,6,18,19,54,7,20,16,20,15,20,13,21,3,4,18
2019,138,Auburn,1120,89,Kansas,1242,75,0,32,61,13,30,12,15,6,21,17,7,9,3,21,27,59,6,19,15,18,13,25,13,16,4,1,17
2019,138,Florida St,1199,90,Murray St,1293,62,0,36,71,11,27,7,9,15,30,21,12,11,6,16,20,61,7,18,15,21,13,20,7,13,8,2,8
2019,138,Gonzaga,1211,83,Baylor,1124,71,0,31,57,7,20,14,21,13,26,19,11,6,7,21,25,60,4,21,17,22,12,15,10,10,6,3,20
2019,138,Kentucky,1246,62,Wofford,1459,56,0,21,52,3,13,17,20,11,25,9,9,7,1,13,21,56,8,27,6,9,9,21,10,9,3,2,17
2019,138,LSU,1261,69,Maryland,1268,67,0,24,65,7,24,14,16,10,24,12,10,6,4,16,21,63,9,28,16,23,14,28,12,12,6,7,13
2019,138,Michigan,1276,64,Florida,1196,49,0,24,57,7,21,9,12,11,31,13,10,5,3,10,19,55,9,26,2,2,5,24,11,9,5,0,13
2019,138,Michigan St,1277,70,Minnesota,1278,50,0,28,49,6,15,8,11,11,34,16,22,4,3,18,18,59,2,22,12,14,7,12,7,6,10,1,13
2019,138,Purdue,1345,87,Villanova,1437,61,0,29,54,16,30,13,16,12,30,19,12,3,2,13,20,58,11,38,10,11,9,15,7,10,7,0,15
2019,139,Duke,1181,77,UCF,1416,76,0,30,67,10,25,7,12,13,23,15,8,8,3,18,26,54,9,18,15,20,7,27,16,11,5,5,16
2019,139,Houston,1222,74,Ohio St,1326,59,0,26,56,5,19,17,25,9,28,10,6,12,2,20,19,49,10,29,11,16,6,25,12,14,4,0,20
2019,139,North Carolina,1314,81,Washington,1449,59,0,32,63,9,21,8,10,15,33,18,15,5,1,13,23,60,9,29,4,10,8,16,8,12,7,6,10
2019,139,Oregon,1332,73,UC Irvine,1414,54,0,27,59,13,25,6,8,13,18,14,7,7,8,15,20,51,5,18,9,13,13,21,6,15,2,3,12
2019,139,Tennessee,1397,83,Iowa,1234,77,1,28,60,8,20,19,23,13,28,12,17,6,5,23,23,59,7,21,24,32,13,21,8,12,6,3,21
2019,139,Texas Tech,1403,78,Buffalo,1138,58,0,27,56,5,16,19,25,15,30,11,14,8,3,18,19,52,9,27,11,22,13,19,11,16,7,1,22
2019,139,Virginia,1438,63,Oklahoma,1328,51,0,27,56,7,24,2,5,8,28,10,6,6,6,11,19,52,8,22,5,6,6,23,9,7,3,1,10
2019,139,Virginia Tech,1439,67,Liberty,1251,58,0,24,57,7,16,12,16,8,26,11,7,10,1,14,18,47,10,31,12,14,4,29,11,12,2,4,15
2019,143,Gonzaga,1211,72,Florida St,1199,58,0,25,62,7,19,15,20,13,32,11,14,6,6,16,24,61,3,20,7,11,7,29,10,14,9,6,20
2019,143,Purdue,1345,99,Tennessee,1397,94,1,34,63,15,31,16,33,11,32,16,8,4,5,23,34,68,12,24,14,28,11,27,16,7,5,5,26
2019,143,Texas Tech,1403,63,Michigan,1276,44,0,24,55,6,19,9,10,6,25,12,8,8,4,17,16,49,1,19,11,17,9,26,9,14,5,2,13
2019,143,Virginia,1438,53,Oregon,1332,49,0,20,56,9,33,4,5,11,23,14,8,4,2,13,17,45,9,25,6,8,6,25,8,11,5,1,14
2019,144,Auburn,1120,97,North Carolina,1314,80,0,36,66,17,37,8,17,10,26,21,11,8,6,17,28,65,7,28,17,22,14,26,16,14,7,2,16
2019,144,Duke,1181,75,Virginia Tech,1439,73,0,31,56,6,20,7,10,8,22,22,11,6,6,15,25,62,9,26,14,18,17,19,19,11,4,3,15
2019,144,Kentucky,1246,62,Houston,1222,58,0,22,46,4,12,14,19,10,24,11,13,4,2,13,21,53,7,20,9,12,7,14,11,7,6,1,23
2019,144,Michigan St,1277,80,LSU,1261,63,0,31,66,13,32,5,8,15,26,22,7,4,6,10,24,61,6,21,9,14,14,20,8,9,4,0,10
2019,145,Texas Tech,1403,75,Gonzaga,1211,69,0,25,57,9,23,16,19,7,22,11,13,9,7,14,25,59,7,26,12,16,12,25,15,16,8,4,16
2019,145,Virginia,1438,80,Purdue,1345,75,1,27,65,9,27,17,20,17,22,14,5,6,4,14,27,55,14,32,7,10,8,23,9,9,1,5,17
2019,146,Auburn,1120,77,Kentucky,1246,71,1,26,65,7,23,18,24,12,25,8,9,10,7,21,27,61,5,21,12,21,11,30,14,14,5,5,19
2019,146,Michigan St,1277,68,Duke,1181,67,0,30,70,6,19,2,6,11,20,18,7,11,3,11,26,57,7,21,8,13,13,29,14,17,4,9,9
2019,152,Texas Tech,1403,61,Michigan St,1277,51,0,22,51,9,23,8,13,3,27,8,7,4,4,18,15,47,7,24,14,18,8,28,6,11,1,2,15
2019,152,Virginia,1438,63,Auburn,1120,62,0,25,51,7,19,6,12,5,26,15,8,1,9,12,21,55,9,31,11,14,9,24,9,5,3,3,12
2019,154,Virginia,1438,85,Texas Tech,1403,77,1,27,59,11,24,20,23,11,28,15,11,4,3,15,27,63,10,30,13,15,9,23,9,8,6,3,18
2021,136,Drake,1179,53,Wichita St,1455,52,0,20,53,7,19,6,10,5,27,13,11,4,5,16,19,56,3,18,11,22,10,23,7,8,7,7,13
2021,136,Norfolk St,1313,54,Appalachian St,1111,53,0,20,58,7,18,7,9,5,24,10,9,10,4,14,16,62,6,36,15,16,12,30,7,12,5,10,8
2021,136,TX Southern,1411,60,Mt St Mary's,1291,52,0,22,57,6,14,10,19,9,26,9,5,2,2,14,19,49,6,22,8,16,4,29,9,9,1,7,12
2021,136,UCLA,1417,86,Michigan St,1277,80,1,31,67,9,18,15,20,11,18,13,8,2,3,15,29,61,6,18,16,18,10,21,16,11,2,6,19
2021,137,Arkansas,1116,85,Colgate,1159,68,0,29,65,5,16,22,29,10,25,11,10,13,4,15,23,58,12,27,10,17,8,28,17,22,5,2,24
2021,137,Baylor,1124,79,Hartford,1216,55,0,31,75,11,33,6,10,14,28,16,10,15,6,16,19,54,5,22,12,15,4,26,11,24,5,7,15
2021,137,Florida,1196,75,Virginia Tech,1439,70,1,26,46,5,13,18,27,5,30,9,15,5,3,19,24,57,7,23,15,21,6,16,11,11,6,2,24
2021,137,Houston,1222,87,Cleveland St,1156,56,0,29,61,7,25,22,29,15,19,12,9,7,7,17,17,44,6,15,16,23,5,14,8,14,6,4,25
2021,137,Illinois,1228,78,Drexel,1180,49,0,36,63,2,7,4,8,5,33,19,5,5,3,11,19,62,7,20,4,4,6,23,10,9,2,3,10
2021,137,Loyola-Chicago,1260,71,Georgia Tech,1210,60,0,25,53,11,27,10,15,12,17,18,9,5,0,9,27,47,3,10,3,5,1,15,10,12,6,5,19
2021,137,North Texas,1317,78,Purdue,1345,69,1,28,59,9,21,13,15,6,22,14,5,4,3,18,25,69,9,30,10,14,18,19,13,11,2,6,18
2021,137,Oklahoma St,1329,69,Liberty,1251,60,0,23,57,3,15,20,29,11,24,5,13,9,7,17,21,56,8,21,10,13,4,26,12,16,7,7,22
2021,137,Oral Roberts,1331,75,Ohio St,1326,72,1,25,70,11,35,14,18,8,22,13,6,10,1,16,29,67,5,23,9,18,10,34,15,16,2,5,17
2021,137,Oregon St,1333,70,Tennessee,1397,56,0,27,56,10,21,6,10,10,30,20,14,5,6,13,21,63,5,26,9,12,13,20,10,10,8,2,16
2021,137,Rutgers,1353,60,Clemson,1155,56,0,23,58,8,30,6,9,12,24,11,13,6,5,13,21,59,6,19,8,9,8,18,14,10,6,3,13
2021,137,Syracuse,1393,78,San Diego St,1361,62,0,26,47,15,27,11,13,4,24,14,12,0,8,15,24,67,11,40,3,7,12,18,16,4,6,1,14
2021,137,Texas Tech,1403,65,Utah St,1429,53,0,26,62,7,18,6,8,6,20,15,7,8,3,14,22,50,4,19,5,10,8,26,13,22,3,9,13
2021,137,Villanova,1437,73,Winthrop,1457,63,0,23,52,8,25,19,26,6,25,11,6,3,8,21,21,58,7,22,14,19,9,25,13,10,0,0,23
2021,137,West Virginia,1452,84,Morehead St,1287,67,0,32,63,9,18,11,15,9,15,16,6,10,4,16,26,50,10,19,5,9,7,19,15,18,4,5,14
2021,137,Wisconsin,1458,85,North Carolina,1314,62,0,31,61,13,27,10,12,7,27,15,6,5,8,11,25,65,5,13,7,10,10,20,10,10,2,5,14
2021,138,Abilene Chr,1101,53,Texas,1400,52,0,20,67,3,18,10,12,13,17,9,9,11,0,15,18,40,7,20,9,11,5,25,15,22,6,9,16
2021,138,Alabama,1104,68,Iona,1233,55,0,25,53,5,16,13,23,10,27,10,14,10,3,17,23,59,5,23,4,5,5,20,8,15,7,8,19
2021,138,Colorado,1160,96,Georgetown,1207,73,0,34,56,16,25,12,14,1,25,27,11,3,3,17,23,58,8,24,19,26,6,19,12,12,5,4,16
2021,138,Creighton,1166,63,UC Santa Barbara,1364,62,0,26,58,7,25,4,7,7,21,18,8,4,3,14,22,57,5,21,13,17,10,26,15,7,2,3,16
2021,138,Florida St,1199,64,UNC Greensboro,1422,54,0,25,48,0,9,14,20,5,30,15,13,3,6,15,19,60,7,27,9,13,7,19,14,8,7,1,18
2021,138,Gonzaga,1211,98,Norfolk St,1313,55,0,34,61,14,27,16,18,9,33,27,11,8,3,15,19,62,7,21,10,16,4,17,10,9,7,0,14
2021,138,Iowa,1234,86,Grand Canyon,1213,74,0,29,54,10,22,18,24,9,23,17,6,4,6,15,30,70,7,26,7,11,14,15,19,6,4,4,20
2021,138,Kansas,1242,93,E Washington,1186,84,0,34,71,12,30,13,16,9,23,20,5,7,3,16,29,58,10,26,16,18,3,26,18,12,2,4,17
2021,138,LSU,1261,76,St Bonaventure,1382,61,0,25,62,8,25,18,22,13,32,11,7,2,5,18,21,63,3,20,16,20,9,20,10,3,3,5,17
2021,138,Maryland,1268,63,Connecticut,1163,54,0,22,43,9,18,10,14,3,24,13,10,4,4,14,21,65,7,23,5,12,21,18,10,10,6,5,17
2021,138,Michigan,1276,82,TX Southern,1411,66,0,26,54,9,26,21,26,9,24,19,14,4,4,21,23,64,1,12,19,22,10,13,7,10,8,2,20
2021,138,Ohio,1325,62,Virginia,1438,58,0,21,50,7,23,13,14,5,30,12,9,1,2,9,21,60,8,31,8,10,5,23,10,3,5,7,13
2021,138,Oklahoma,1328,72,Missouri,1281,68,0,23,55,7,15,19,24,6,23,14,6,5,4,16,22,58,11,27,13,16,7,26,15,8,5,4,18
2021,138,UCLA,1417,73,BYU,1140,62,0,28,58,8,19,9,16,8,20,10,3,3,3,18,25,51,3,17,9,16,8,24,5,10,1,2,18
2021,138,USC,1425,72,Drake,1179,56,0,29,58,6,18,8,15,9,26,20,8,3,7,10,20,68,7,23,9,11,12,19,11,7,5,1,17
2021,139,Arkansas,1116,68,Texas Tech,1403,66,0,26,62,4,17,12,17,9,26,10,9,0,1,16,22,61,10,20,12,18,11,22,12,9,3,3,19
2021,139,Baylor,1124,76,Wisconsin,1458,63,0,25,55,8,17,18,23,5,20,15,4,6,0,15,25,55,8,21,5,7,7,22,13,13,0,5,18
2021,139,Houston,1222,63,Rutgers,1353,60,0,22,59,8,22,11,18,14,19,11,10,9,4,14,22,50,7,16,9,12,6,21,14,13,4,3,18
2021,139,Loyola-Chicago,1260,71,Illinois,1228,58,0,26,51,4,10,15,22,6,22,16,10,12,4,16,22,49,4,14,10,13,4,20,14,17,5,2,18
2021,139,Oral Roberts,1331,81,Florida,1196,78,0,26,57,10,30,19,23,5,15,12,11,12,0,11,32,58,7,22,7,9,10,24,12,19,7,3,19
2021,139,Oregon St,1333,80,Oklahoma St,1329,70,0,21,51,6,20,32,35,8,41,7,17,2,11,24,18,62,8,26,26,38,10,17,8,7,10,2,29
2021,139,Syracuse,1393,75,West Virginia,1452,72,0,27,52,14,31,7,11,4,23,18,15,6,6,14,26,70,11,26,9,11,17,20,18,14,8,1,15
2021,139,Villanova,1437,84,North Texas,1317,61,0,31,56,15,30,7,9,6,20,19,5,6,1,11,21,52,8,26,11,12,8,18,12,9,2,1,13
2021,140,Alabama,1104,96,Maryland,1268,77,0,35,66,16,33,10,10,15,24,19,9,5,4,9,32,60,10,27,3,7,4,15,17,8,6,1,10
2021,140,Creighton,1166,72,Ohio,1325,58,0,27,60,9,21,9,13,7,28,12,11,5,2,16,21,66,7,30,9,16,10,28,12,14,5,1,17
2021,140,Florida St,1199,71,Colorado,1160,53,0,24,46,6,17,17,21,5,19,16,13,10,3,15,20,56,6,25,7,11,15,14,12,18,5,2,22
2021,140,Gonzaga,1211,87,Oklahoma,1328,71,0,28,57,8,22,23,26,9,22,12,10,7,2,12,29,58,5,16,8,12,6,18,10,12,4,8,21
2021,140,Michigan,1276,86,LSU,1261,78,0,28,52,10,25,20,25,5,29,22,11,1,4,17,27,69,6,21,18,23,7,18,8,3,5,5,20
2021,140,Oregon,1332,95,Iowa,1234,80,0,38,68,11,25,8,11,7,23,25,10,7,6,13,31,68,8,25,10,14,9,20,22,11,7,4,13
2021,140,UCLA,1417,67,Abilene Chr,1101,47,0,27,58,7,19,6,13,11,30,15,7,4,4,15,17,57,4,19,9,11,7,23,13,9,3,2,15
2021,140,USC,1425,85,Kansas,1242,51,0,32,56,11,18,10,17,6,32,18,13,3,4,14,18,62,6,25,9,12,8,18,12,7,8,2,17
2021,145,Arkansas,1116,72,Oral Roberts,1331,70,0,29,77,1,9,13,15,16,28,13,10,7,3,17,26,61,8,31,10,13,5,27,16,13,3,4,14
2021,145,Baylor,1124,62,Villanova,1437,51,0,26,59,3,19,7,10,11,16,9,5,8,5,12,20,46,3,17,8,11,9,21,8,15,1,6,14
2021,145,Houston,1222,62,Syracuse,1393,46,0,23,60,7,26,9,14,11,22,15,7,8,4,16,14,50,5,23,13,17,4,19,5,11,3,4,17
2021,145,Oregon St,1333,65,Loyola-Chicago,1260,58,0,21,51,5,13,18,20,8,22,13,7,4,2,16,18,54,5,23,17,24,11,20,14,8,4,4,20
2021,146,Gonzaga,1211,83,Creighton,1166,65,0,34,57,9,24,6,10,6,28,23,16,5,2,12,28,69,5,23,4,8,8,17,11,10,9,0,12
2021,146,Michigan,1276,76,Florida St,1199,58,0,29,59,3,11,15,23,9,25,19,7,4,3,10,24,60,5,20,5,6,7,21,10,14,6,5,22
2021,146,UCLA,1417,88,Alabama,1104,78,1,29,74,10,29,20,25,12,26,12,7,8,7,21,30,69,7,28,11,25,11,30,9,14,6,5,23
2021,146,USC,1425,82,Oregon,1332,68,0,31,54,10,17,10,12,8,20,15,13,5,4,11,26,69,5,21,11,12,16,13,15,11,7,3,14
2021,147,Baylor,1124,81,Arkansas,1116,72,0,30,62,8,15,13,17,10,16,17,8,9,5,21,26,54,3,11,17,23,10,21,13,15,5,5,18
2021,147,Houston,1222,67,Oregon St,1333,61,0,20,62,11,32,16,24,18,20,17,6,6,3,12,22,47,6,16,11,20,7,20,14,9,4,1,20
2021,148,Gonzaga,1211,85,USC,1425,66,0,33,66,7,21,12,17,11,27,21,9,6,3,16,24,62,4,15,14,19,7,20,9,9,7,0,13
2021,148,UCLA,1417,51,Michigan,1276,49,0,21,54,3,13,6,7,6,21,12,8,5,2,14,20,51,3,11,6,11,8,24,12,14,5,3,11
2021,152,Baylor,1124,78,Houston,1222,59,0,29,55,11,24,9,13,11,17,23,8,6,0,18,21,55,6,19,11,16,13,12,10,10,4,5,10
2021,152,Gonzaga,1211,93,UCLA,1417,90,1,37,63,7,21,12,20,4,19,25,10,8,3,16,34,59,8,17,14,21,7,24,21,9,4,1,16
2021,154,Baylor,1124,86,Gonzaga,1211,70,0,30,67,10,23,16,18,14,20,18,7,8,5,19,25,49,5,17,15,21,1,16,16,14,4,3,17
2022,134,Indiana,1231,66,Wyoming,1461,58,0,26,62,2,13,12,20,12,22,10,7,3,3,22,20,46,6,19,12,18,7,23,6,18,2,1,17
2022,134,TX Southern,1411,76,TAM C. Christi,1394,67,0,23,55,4,13,26,35,8,34,9,15,4,9,18,25,67,8,21,9,19,7,29,17,8,9,3,22
2022,135,Notre Dame,1323,89,Rutgers,1353,87,2,37,72,6,19,9,16,7,22,17,5,6,2,8,36,71,11,27,4,6,13,28,22,13,1,6,15
2022,135,Wright St,1460,93,Bryant,1136,82,0,29,61,9,21,26,32,12,29,19,15,6,4,20,31,71,4,24,16,23,10,22,7,13,11,5,24
2022,136,Arkansas,1116,75,Vermont,1436,71,0,24,56,7,21,20,25,5,30,12,5,2,3,19,26,58,9,24,10,17,5,26,13,6,1,1,21
2022,136,Baylor,1124,85,Norfolk St,1313,49,0,31,54,11,27,12,21,11,22,24,10,6,3,14,18,57,5,22,8,10,13,11,7,12,6,1,17
2022,136,Creighton,1166,72,San Diego St,1361,69,1,25,56,2,14,20,24,11,28,14,20,9,0,17,27,64,5,19,10,17,11,19,14,15,7,6,20
2022,136,Gonzaga,1211,93,Georgia St,1209,72,0,36,71,5,18,16,30,16,37,23,7,5,9,18,23,70,6,16,20,25,12,24,12,7,5,5,25
2022,136,Kansas,1242,83,TX Southern,1411,56,0,34,68,11,23,4,9,11,28,20,15,8,1,21,19,58,3,14,15,19,7,22,12,14,6,6,14
2022,136,Memphis,1272,64,Boise St,1129,53,0,24,51,5,12,11,14,11,25,12,15,5,2,18,17,54,6,21,13,19,12,18,7,8,9,1,14
2022,136,Michigan,1276,75,Colorado St,1161,63,0,26,48,4,14,19,22,5,30,15,15,5,4,11,23,65,12,35,5,7,9,15,16,9,10,0,19
2022,136,Murray St,1293,92,San Francisco,1362,87,1,31,64,6,21,24,35,10,32,17,11,5,1,21,32,68,9,35,14,22,8,24,10,8,7,6,24
2022,136,New Mexico St,1308,70,Connecticut,1163,63,0,23,50,11,17,13,13,7,14,12,7,4,1,16,22,51,7,23,12,13,4,15,15,8,5,4,17
2022,136,North Carolina,1314,95,Marquette,1266,63,0,34,74,13,35,14,17,12,34,29,10,4,4,11,26,73,8,31,3,8,10,23,15,9,5,7,15
2022,136,Providence,1344,66,S Dakota St,1355,57,0,24,61,8,22,10,12,10,27,13,9,7,1,12,22,57,7,23,6,9,4,25,12,10,7,4,11
2022,136,Richmond,1350,67,Iowa,1234,63,0,24,57,5,17,14,16,6,25,14,11,4,3,14,24,66,6,29,9,12,10,25,14,9,5,3,18
2022,136,St Mary's CA,1388,82,Indiana,1231,53,0,31,60,10,21,10,15,9,27,16,9,8,3,14,18,53,2,10,15,18,5,20,8,13,5,2,18
2022,136,St Peter's,1389,85,Kentucky,1246,79,1,29,57,9,17,18,21,5,26,18,15,4,4,25,26,61,4,15,23,35,12,22,18,12,6,6,17
2022,136,Tennessee,1397,88,Longwood,1255,56,0,33,55,14,24,8,11,5,23,29,12,13,1,14,20,52,7,22,9,11,6,16,15,15,9,1,13
2022,136,UCLA,1417,57,Akron,1103,53,0,19,54,8,22,11,13,7,21,14,7,9,6,11,21,53,4,17,7,8,8,26,4,10,6,2,15
